nflId,displayName,officialPosition,birthDate,height,weight,collegeName,Year,HandSize,ArmLength,40Yard,BenchPress,VertLeap,BroadJump,Shuttle,3Cone,60YdShuttle,playtotal,PRplaytotal,PBplaytotal,hittotal,hurrytotal,sacktotal,beatentotal,hitallowedtotal,hurryallowedtotal,sackallowedtotal,hitrate,hurryrate,sackrate,beatenrate,hitallowedrate,hurryallowedrate,sackallowedrate
53598,Richard LeCounte,FS,,71,192,NA,2021,9,31.625,4.79,NA,32.5,128,4.49,7.44,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52663,Tae Crowder,ILB,"March 12, 1997",75,235,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,23,0,0,7,0,NA,NA,NA,NA,0,0.30434782608695654,0,NA,NA,NA,NA
53456,Rashod Bateman,WR,,74,210,NA,2021,9.5,33,4.43,NA,36,123,4.35,6.95,NA,51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47933,Kingsley Keke,DE,"September 26, 1996",75,288,Texas A&amp;M,2019,9.75,34.5,4.95,20,31.5,111,4.46,7.55,NA,141,141,0,0,6,3,NA,NA,NA,NA,0,0.0425531914893617,0.02127659574468085,NA,NA,NA,NA
48117,Demetrius Flannigan-Fowles,MLB,"September 4, 1996",74,209,Arizona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,4,0,0,1,0,NA,NA,NA,NA,0,0.25,0,NA,NA,NA,NA
47889,Maxx Crosby,DE,"August 22, 1997",77,255,Eastern Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,218,0,12,30,7,NA,NA,NA,NA,0.05504587155963303,0.13761467889908258,0.03211009174311927,NA,NA,NA,NA
52594,Alohi Gilman,SS,"September 17, 1997",71,202,Notre Dame,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53652,Tay Gowan,CB,,74,185,NA,2021,8.5,31.125,4.49,13,35.5,118,4.27,6.86,NA,13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52423,Jerry Jeudy,WR,"April 24, 1999",73,192,Alabama,2020,9.5,32.13,4.45,NA,35,120,4.53,NA,NA,43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52557,Danny Pinter,G,"June 19, 1996",76,300,Ball State,2020,9.5,31.88,4.91,24,29.5,110,4.62,7.76,NA,2,0,2,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0
53459,Gregory Rousseau,DE,,79,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,103,0,3,13,3,NA,NA,NA,NA,0.02912621359223301,0.1262135922330097,0.02912621359223301,NA,NA,NA,NA
53517,Trey Sermon,RB,,73,215,NA,2021,9.375,33.375,4.61,NA,37,125,4.3,6.84,NA,37,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52626,Carter Coughlin,ILB,,76,245,Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,17,0,0,1,0,NA,NA,NA,NA,0,0.058823529411764705,0,NA,NA,NA,NA
52628,K.J. Hill,WR,"September 15, 1997",73,197,Ohio State,2020,9.25,29.13,4.6,17,32.5,114,NA,NA,NA,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48480,Preston Williams,WR,"March 27, 1997",77,218,Colorado State,2019,9.13,33,4.61,NA,31.5,116,4.35,7.11,NA,49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53630,Rodarius Williams,CB,,73,190,NA,2021,9.25,31.5,4.53,14,36.5,123,4.18,6.95,NA,37,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52810,Gabe Nabers,FB,"November 5, 1997",75,243,Florida State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47842,Parris Campbell,WR,"July 16, 1997",73,205,Ohio State,2019,9.5,32.25,4.31,11,40,135,4.03,NA,NA,92,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53565,Marco Wilson,CB,,71,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
53509,Divine Deablo,OLB,,75,223,NA,2021,9.5,33,4.45,19,34,126,4.45,7.01,NA,18,2,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
53600,Daelin Hayes,OLB,,75,258,NA,2021,9.375,32.875,4.75,26,32.5,119,4.3,7.21,NA,4,3,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
53609,Talanoa Hufanga,SS,,73,215,NA,2021,9.875,32,4.64,12,35.5,128,4.39,6.96,NA,76,6,0,0,1,0,NA,NA,NA,NA,0,0.16666666666666666,0,NA,NA,NA,NA
52447,Robert Hunt,G,"August 25, 1996",77,322,Louisiana-Lafayette,2020,10.75,33.5,NA,NA,NA,NA,NA,NA,NA,309,0,309,NA,NA,NA,8,2,16,1,NA,NA,NA,0.025889967637540454,0.006472491909385114,0.05177993527508091,0.003236245954692557
47821,Cody Ford,G,"December 28, 1996",75,329,Oklahoma,2019,9.75,34,5.21,19,28.5,104,4.87,8.27,NA,123,0,123,NA,NA,NA,5,3,14,1,NA,NA,NA,0.04065040650406504,0.024390243902439025,0.11382113821138211,0.008130081300813009
53549,Rhamondre Stevenson,RB,,73,246,NA,2021,9,30.25,4.64,15,31.5,112,4.15,7.09,NA,22,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48235,Andre James,C,"May 2, 1997",76,300,UCLA,2019,10,32,5.32,21,29,105,4.84,8,NA,264,0,264,NA,NA,NA,9,1,8,0,NA,NA,NA,0.03409090909090909,0.003787878787878788,0.030303030303030304,0
47864,Will Harris,SS,"December 19, 1995",73,207,Boston College,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,7,0,0,2,0,NA,NA,NA,NA,0,0.2857142857142857,0,NA,NA,NA,NA
47939,Justin Hollins,OLB,"January 15, 1996",77,248,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,69,0,1,0,2,NA,NA,NA,NA,0.014492753623188406,0,0.028985507246376812,NA,NA,NA,NA
47976,Olisaemeka Udoh,T,"February 14, 1997",77,323,Elon,2019,10,35.375,5.05,26,28.5,105,5.05,7.88,NA,254,0,254,NA,NA,NA,11,3,17,0,NA,NA,NA,0.04330708661417323,0.011811023622047244,0.06692913385826772,0
52472,Jeremy Chinn,FS,"February 26, 1998",75,212,Southern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,25,0,4,3,0,NA,NA,NA,NA,0.16,0.12,0,NA,NA,NA,NA
47817,Rock Ya-Sin,CB,"May 23, 1996",73,190,Temple,2019,9.88,32,4.51,18,39.5,120,4.31,7.31,NA,123,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52522,Leki Fotu,DT,"August 23, 1998",77,335,Utah,2020,10.63,34.25,5.15,21,NA,NA,NA,NA,NA,72,69,0,0,2,0,NA,NA,NA,NA,0,0.028985507246376812,0,NA,NA,NA,NA
52496,Jordan Elliott,DT,"November 23, 1997",76,315,Missouri,2020,10.25,32.38,5.02,24,27.5,NA,4.73,NA,NA,81,81,0,1,4,0,NA,NA,NA,NA,0.012345679012345678,0.04938271604938271,0,NA,NA,NA,NA
53544,Jabril Cox,MLB,,75,233,NA,2021,9,32.75,NA,NA,NA,119,NA,NA,NA,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53438,Patrick Surtain,CB,,74,203,NA,2021,10,32.5,4.42,18,39,131,NA,NA,NA,229,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
52563,Trevis Gipson,OLB,"June 13, 1997",76,268,Tulsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,71,0,0,9,2,NA,NA,NA,NA,0,0.1267605633802817,0.028169014084507043,NA,NA,NA,NA
47818,Jawaan Taylor,T,"November 25, 1997",77,312,Florida,2019,10,35.5,NA,24,NA,NA,NA,NA,NA,264,0,264,NA,NA,NA,15,2,15,1,NA,NA,NA,0.056818181818181816,0.007575757575757576,0.056818181818181816,0.003787878787878788
52487,Jabari Zuniga,DE,"August 14, 1997",75,264,Florida,2020,10.38,32.88,4.64,29,33,127,NA,NA,NA,10,10,0,0,0,1,NA,NA,NA,NA,0,0,0.1,NA,NA,NA,NA
48000,Kris Boyd,CB,"September 12, 1996",71,201,Texas,2019,9,30.75,4.45,19,36.5,127,4.08,6.94,NA,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52962,Tyler Mabry,TE,"November 21, 1996",76,248,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47888,Chauncey Gardner-Johnson,SS,"December 20, 1997",71,208,Florida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,16,0,1,2,1,NA,NA,NA,NA,0.0625,0.125,0.0625,NA,NA,NA,NA
52456,Darrell Taylor,DE,"March 24, 1997",75,253,Tennessee,2020,9.75,33,NA,NA,NA,NA,NA,NA,NA,121,112,0,5,9,3,NA,NA,NA,NA,0.044642857142857144,0.08035714285714286,0.026785714285714284,NA,NA,NA,NA
52418,Jedrick Wills,T,"May 17, 1999",77,320,Alabama,2020,10,34.25,5.05,NA,34.5,113,4.84,NA,NA,149,0,149,NA,NA,NA,12,3,16,0,NA,NA,NA,0.08053691275167785,0.020134228187919462,0.10738255033557047,0
53435,Jaylen Waddle,WR,,70,182,NA,2021,9.125,30.375,NA,NA,NA,122,NA,NA,NA,270,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53576,Brevin Jordan,TE,,75,245,NA,2021,9.75,32.875,4.68,17,34,116,4.5,7.57,NA,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52895,Tyler Huntley,QB,"February 3, 1998",73,205,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53461,Joe Tryon,OLB,,77,262,NA,2021,10.25,34,4.68,22,35,116,4.36,7.18,NA,138,110,0,3,8,2,NA,NA,NA,NA,0.02727272727272727,0.07272727272727272,0.01818181818181818,NA,NA,NA,NA
47991,Scott Miller,WR,"July 31, 1997",71,174,Bowling Green,2019,8.75,29.25,4.36,15,34,123,4.02,6.97,NA,43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53530,Ifeatu Melifonwu,CB,,75,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0,0,1,0,NA,NA,NA,NA,0,0.5,0,NA,NA,NA,NA
52542,Jaylinn Hawkins,FS,"August 25, 1997",74,210,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
48447,P.J. Locke,FS,"February 12, 1997",70,202,Texas,2019,9.38,31,4.57,22,36,120,4.26,7.13,NA,7,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
52498,Jonathan Greenard,DE,"May 25, 1997",75,259,Florida,2020,9.25,34.88,4.87,22,30.5,113,4.34,7.13,NA,85,85,0,3,4,7,NA,NA,NA,NA,0.03529411764705882,0.047058823529411764,0.08235294117647059,NA,NA,NA,NA
47827,Elgton Jenkins,G,"December 26, 1995",77,310,Mississippi State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,0,133,NA,NA,NA,6,3,5,2,NA,NA,NA,0.045112781954887216,0.022556390977443608,0.03759398496240601,0.015037593984962405
53528,Nahshon Wright,CB,,73,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52647,Dane Jackson,CB,"November 29, 1996",71,185,Pittsburgh,2020,8.75,30.38,4.57,NA,35,122,4.27,7.07,NA,46,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47834,A.J. Brown,WR,"June 30, 1997",73,226,Mississippi,2019,9.75,32.88,4.49,19,36.5,120,4.25,7,NA,179,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52625,Jauan Jennings,WR,"July 10, 1997",75,214,Tennessee,2020,9,31.63,4.72,NA,29,119,NA,NA,NA,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52465,Van Jefferson,WR,"July 26, 1996",74,197,Florida,2020,9.13,32.75,NA,NA,NA,NA,NA,NA,NA,204,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53900,Naquan Jones,DT,,76,340,NA,2021,9.875,33,5.46,20,25,100,4.8,NA,NA,69,69,0,0,2,0,NA,NA,NA,NA,0,0.028985507246376812,0,NA,NA,NA,NA
53172,Dominique Dafney,TE,"June 3, 1997",75,235,Indiana State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53558,Jaelon Darden,WR,,69,174,NA,2021,8.75,30.625,4.46,11,35.5,122,4.1,6.67,NA,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47878,Oshane Ximines,OLB,"December 7, 1996",76,250,Old Dominion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,82,0,2,6,0,NA,NA,NA,NA,0.024390243902439025,0.07317073170731707,0,NA,NA,NA,NA
52556,Alton Robinson,DE,"June 2, 1998",76,260,Syracuse,2020,9.25,32.38,4.69,25,35.5,119,4.32,7.32,NA,73,57,0,0,8,1,NA,NA,NA,NA,0,0.14035087719298245,0.017543859649122806,NA,NA,NA,NA
47934,Andrew Van Ginkel,OLB,"July 1, 1995",76,242,Wisconsin,2019,9.38,32.5,4.59,17,38,123,4.14,6.89,NA,154,94,0,7,6,1,NA,NA,NA,NA,0.07446808510638298,0.06382978723404255,0.010638297872340425,NA,NA,NA,NA
52491,Lloyd Cushenberry,C,"November 22, 1997",76,315,Louisiana State,2020,10.38,34.13,5.27,25,NA,NA,NA,NA,NA,292,0,292,NA,NA,NA,5,5,8,3,NA,NA,NA,0.017123287671232876,0.017123287671232876,0.0273972602739726,0.010273972602739725
53574,Luke Farrell,TE,,78,258,NA,2021,9.25,33,4.82,22,36.5,118,4.33,7.14,NA,51,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52569,Tyler Johnson,WR,"August 25, 1998",74,205,Minnesota,2020,9,30.88,NA,NA,NA,NA,NA,NA,NA,104,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52600,Jon Runyan,G,"August 8, 1997",77,321,Michigan,2020,9.13,33.25,5.08,24,30.5,107,4.69,7.57,NA,198,0,198,NA,NA,NA,5,1,9,2,NA,NA,NA,0.025252525252525252,0.005050505050505051,0.045454545454545456,0.010101010101010102
53640,Demetric Felton,RB,,69,185,NA,2021,9.375,31.375,4.59,10,31.5,114,4.5,7.31,NA,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53537,Darren Hall,CB,,73,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52443,D'Andre Swift,RB,"January 14, 1999",70,211,Georgia,2020,9,29.88,4.48,NA,35.5,121,NA,NA,NA,240,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48234,Antoine Wesley,WR,"October 22, 1997",76,206,Texas Tech,2019,9.75,34,4.68,6,37,117,4.26,7.07,NA,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52590,Michael Onwenu,G,"December 10, 1997",75,350,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,0,232,NA,NA,NA,11,4,5,1,NA,NA,NA,0.047413793103448273,0.017241379310344827,0.021551724137931036,0.004310344827586207
52878,Dan Chisena,WR,"February 25, 1997",75,202,Penn State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53446,Alex Leatherwood,T,,77,305,NA,2021,9.5,33.875,5.01,NA,34.5,118,4.65,7.45,NA,243,0,243,NA,NA,NA,31,8,14,4,NA,NA,NA,0.12757201646090535,0.03292181069958848,0.05761316872427984,0.01646090534979424
53954,Tommy Kraemer,G,,77,319,NA,2021,10.625,33.5,NA,NA,NA,115,NA,NA,NA,2,0,2,NA,NA,NA,0,0,1,0,NA,NA,NA,0,0,0.5,0
52571,Kindle Vildor,CB,"December 11, 1997",71,190,Georgia Southern,2020,9.63,32.25,4.44,22,39.5,133,4.28,7.14,NA,242,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53619,Trey Hill,C,,75,330,NA,2021,9.375,33.625,5.46,17,NA,118,4.95,8.29,NA,26,0,26,NA,NA,NA,1,0,1,0,NA,NA,NA,0.038461538461538464,0,0.038461538461538464,0
53480,Samuel Cosmi,T,,77,295,NA,2021,10.25,33,4.87,36,30,117,4.39,7.35,NA,148,0,148,NA,NA,NA,6,2,8,1,NA,NA,NA,0.04054054054054054,0.013513513513513514,0.05405405405405406,0.006756756756756757
52534,Charlie Heck,T,"November 20, 1996",80,315,North Carolina,2020,10.25,34.13,5.16,21,28,112,4.86,8.02,NA,136,0,136,NA,NA,NA,11,0,7,2,NA,NA,NA,0.08088235294117647,0,0.051470588235294115,0.014705882352941176
48678,Kemon Hall,CB,"June 2, 1997",71,190,North Texas,2019,9.25,29.5,4.5,13,35,123,4.45,7.15,NA,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52422,Javon Kinlaw,DT,"October 3, 1997",78,310,South Carolina,2020,10.5,34.88,NA,NA,NA,NA,NA,NA,NA,70,70,0,1,3,0,NA,NA,NA,NA,0.014285714285714285,0.04285714285714286,0,NA,NA,NA,NA
52592,Bravvion Roy,DT,,73,333,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,54,0,1,4,0,NA,NA,NA,NA,0.018518518518518517,0.07407407407407407,0,NA,NA,NA,NA
53521,Monty Rice,ILB,,73,233,NA,2021,8.625,30.75,4.58,NA,32,121,4.33,7.34,NA,29,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
53675,Shaka Toney,DE,,75,252,NA,2021,9.5,33,4.53,24,39,128,4.29,7,NA,6,6,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
52420,Henry Ruggs,WR,"January 24, 1999",73,190,Alabama,2020,10.13,30.5,4.27,NA,42,131,NA,NA,NA,196,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52502,Josiah Deguara,TE,"February 14, 1997",75,240,Cincinnati,2020,9,31.63,4.72,25,35.5,115,4.35,7.15,NA,33,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53472,Trevon Moehrig,FS,,74,202,NA,2021,9.75,30.625,4.52,14,33,128,4.19,NA,NA,273,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
52543,Kevin Dotson,G,"September 18, 1996",76,321,Louisiana-Lafayette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,229,NA,NA,NA,5,2,6,2,NA,NA,NA,0.021834061135371178,0.008733624454148471,0.026200873362445413,0.008733624454148471
53447,Jaelan Phillips,OLB,,77,266,NA,2021,9.75,33.25,4.58,21,36,125,4.18,7.13,NA,190,171,0,4,12,2,NA,NA,NA,NA,0.023391812865497075,0.07017543859649122,0.011695906432748537,NA,NA,NA,NA
53443,Alijah Vera-Tucker,G,,76,310,NA,2021,9.625,32.125,5.13,32,32,106,4.63,7.7,NA,271,0,271,NA,NA,NA,7,3,16,1,NA,NA,NA,0.025830258302583026,0.01107011070110701,0.05904059040590406,0.0036900369003690036
52458,Jaylon Johnson,CB,"April 19, 1999",73,195,Utah,2020,9.38,31.38,4.5,15,36.5,124,4.13,7.01,NA,242,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53590,Tommy Doyle,T,,80,315,NA,2021,10.375,35.125,5.12,24,33.5,111,4.57,7.42,NA,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0
53624,Roy Lopez,DT,,74,318,NA,2021,9.875,32,5.19,36,31,105,4.51,7.39,NA,89,88,0,1,2,0,NA,NA,NA,NA,0.011363636363636364,0.022727272727272728,0,NA,NA,NA,NA
48485,Blake Hance,G,"January 11, 1996",77,310,Northwestern,2019,10.13,32.125,5.29,27,27,107,4.69,7.65,NA,124,0,124,NA,NA,NA,15,1,7,2,NA,NA,NA,0.12096774193548387,0.008064516129032258,0.056451612903225805,0.016129032258064516
48089,Malik Reed,OLB,"August 5, 1996",74,235,Nevada,2019,9.38,31.25,4.85,19,32.5,119,4.35,6.89,NA,223,198,0,3,11,4,NA,NA,NA,NA,0.015151515151515152,0.05555555555555555,0.020202020202020204,NA,NA,NA,NA
47807,Josh Jacobs,RB,"February 11, 1998",70,220,Alabama,2019,10.13,31.63,4.64,18,35,112,NA,NA,NA,87,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53564,Rashad Weaver,OLB,,77,270,NA,2021,9.75,33.25,4.88,20,32,114,4.26,6.97,NA,5,4,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
47838,Max Scharping,G,"August 10, 1996",78,325,Northern Illinois,2019,10,33.625,NA,27,28,108,4.69,7.77,NA,230,0,230,NA,NA,NA,10,6,13,2,NA,NA,NA,0.043478260869565216,0.02608695652173913,0.05652173913043478,0.008695652173913044
47931,Dre Greenlaw,OLB,"May 25, 1997",73,225,Arkansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53868,Alaric Jackson,T,,78,315,NA,2021,9.5,32.5,5.4,20,25,103,4.92,7.69,NA,2,0,2,NA,NA,NA,0,0,0,1,NA,NA,NA,0,0,0,0.5
52483,Jonah Jackson,G,"February 5, 1997",76,305,Ohio State,2020,10.5,33.5,5.23,28,26,98,5.02,7.83,NA,328,0,328,NA,NA,NA,15,7,18,2,NA,NA,NA,0.04573170731707317,0.021341463414634148,0.054878048780487805,0.006097560975609756
52643,Jashon Cornell,DE,,75,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
52454,K.J. Hamler,WR,"July 8, 1999",69,176,Penn State,2020,9.38,30.75,NA,15,NA,NA,NA,NA,NA,53,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53633,Shi Smith,WR,,70,190,NA,2021,9.75,31.875,4.46,NA,36,123,4.22,6.79,NA,26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52662,Derrek Tuszka,OLB,,77,246,North Dakota State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,16,0,0,1,0,NA,NA,NA,NA,0,0.0625,0,NA,NA,NA,NA
53629,Brandin Echols,CB,,71,178,NA,2021,9.125,30.25,4.36,13,42.5,136,4.12,6.84,NA,162,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53614,Nick Niemann,ILB,,76,235,NA,2021,9.125,32.625,4.51,19,33.5,121,4.23,6.67,NA,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52461,Jalen Hurts,QB,"August 7, 1998",74,218,Oklahoma,2020,9.75,31.75,4.59,NA,35,125,NA,NA,NA,255,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52578,Broderick Washington,DT,"December 4, 1996",75,305,Texas Tech,2020,10.38,32.5,NA,23,NA,NA,NA,NA,NA,36,36,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
48009,Ty Summers,ILB,"December 31, 1995",73,240,Texas Christian,2019,10,31.5,4.51,27,36,123,4.26,7,NA,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52428,K'Lavon Chaisson,OLB,"July 25, 1999",76,250,Louisiana State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,62,0,3,8,1,NA,NA,NA,NA,0.04838709677419355,0.12903225806451613,0.016129032258064516,NA,NA,NA,NA
52416,Isaiah Simmons,ILB,"July 26, 1998",75,225,Clemson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,34,0,2,4,0,NA,NA,NA,NA,0.058823529411764705,0.11764705882352941,0,NA,NA,NA,NA
53607,Shemar Jean-Charles,CB,,71,190,NA,2021,8.75,30.875,4.52,19,35,124,4.33,7.15,NA,18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47956,Cole Holcomb,OLB,"July 30, 1996",73,240,North Carolina,2019,10,31.625,4.51,22,NA,132,4.14,6.77,NA,300,29,0,1,3,1,NA,NA,NA,NA,0.034482758620689655,0.10344827586206896,0.034482758620689655,NA,NA,NA,NA
48624,Malik Taylor,WR,"December 21, 1995",74,216,Ferris State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53618,Marlon Tuipulotu,DT,,75,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
52640,Carlos Davis,DT,"August 22, 1996",74,320,Nebraska,2020,9.63,32,4.82,27,27.5,8,4.52,NA,NA,9,9,0,0,1,0,NA,NA,NA,NA,0,0.1111111111111111,0,NA,NA,NA,NA
52480,Josh Jones,G,"June 22, 1997",79,310,Houston,2020,10.13,33.88,5.27,24,28.5,109,NA,NA,NA,228,0,228,NA,NA,NA,9,1,14,5,NA,NA,NA,0.039473684210526314,0.0043859649122807015,0.06140350877192982,0.021929824561403508
47813,Deandre Baker,CB,"September 4, 1997",71,180,Georgia,2019,9,32,4.52,14,31.5,118,4.27,6.95,NA,64,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47816,Byron Murphy,CB,"January 18, 1998",71,190,Washington,2019,8.88,30.13,4.55,14,36.5,120,4.13,6.83,NA,208,14,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
48476,Nik Needham,CB,"November 4, 1996",73,193,Texas-El Paso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,9,0,0,3,0,NA,NA,NA,NA,0,0.3333333333333333,0,NA,NA,NA,NA
